0,target
1,1.0
2,1.5
3,1.8333333333333333
4,2.083333333333333
5,2.283333333333333
6,2.45
7,2.5928571428571425
8,2.7178571428571425
9,2.8289682539682537
10,2.9289682539682538
11,3.0198773448773446
12,3.103210678210678
13,3.1801337551337547
14,3.2515623265623264
15,3.3182289932289937
16,3.3807289932289937
17,3.439552522640758
18,3.4951080781963126
19,3.5477396571436817
20,3.597739657143681
21,3.6453587047627294
22,3.6908132502172752
23,3.73429151108684
24,3.7759581777535054
25,3.8159581777535054
26,3.8544197162150446
27,3.8914567532520814
28,3.927171038966368
29,3.9616537975870574
30,3.994987130920391
31,4.02724519543652
32,4.05849519543652
33,4.08879822573955
34,4.1182099904454335
35,4.146781419016861
36,4.174559196794639
37,4.201586223821666
38,4.22790201329535
39,4.253543038936376
40,4.278543038936377
41,4.302933282838815
42,4.326742806648339
43,4.349998620601827
44,4.3727258933291
45,4.394948115551322
46,4.416687245986103
47,4.4379638417307845
48,4.4587971750641175
49,4.4792053383294235
50,4.499205338329423
